course_id,course_title,description,category,partner,is_paid,price,duration_weeks,enrollment_count,rating,level
641,Experimental Design for Machine Learning,"Explore experimental design for machine learning in plant phenotyping, enhancing data collection and analysis.",IT & Computer Science,The University of Nottingham,False,0.0,5,320.0,,Advanced level
642,"Livestock Science 101: Exploring Animal Health, Welfare, & Nutrition",Learn the ropes of livestock science to enhance sustainable farming practices.,Nature & Environment,Aberystwyth University,False,0.0,4,558.0,,Introductory level
643,Prepare For Your Science Degree,Gain academic skills and insights into university life to help you successfully transition to studying science at degree level.,Study Skills,The University of Nottingham,False,0.0,3,917.0,,
644,Design and Create Custom Dashboards in Excel,Enhance your Excel charting skills and discover the tools and skills to create advanced and automated dashboards.,IT & Computer Science,The Excel Club,False,0.0,6,458.0,,
645,How to Use Pivot Tables to Analyse Data in Excel,"Build and improve your data analysis skills by learning how to utilise pivot tables, charts, and dashboards in Excel.",IT & Computer Science,The Excel Club,False,0.0,2,358.0,,
646,Introduction to Excel Charts for Data Visualisation,"Learn the basics of charting in Excel, from creating and formatting charts, to the pros and cons of each different type of chart.",IT & Computer Science,The Excel Club,False,0.0,4,491.0,,
647,Understanding Islamic Microfinance,Leverage Islamic microfinance principles and practices to promote ethical investments and enhance financial inclusion with INCEIF.,Politics & Society,INCEIF,False,0.0,4,,,Introductory level
648,Critical Perspectives on Contemporary Leadership and Followership,Develop critical thinking and managerial skills while unpacking traditional and modern approaches to leadership and followership.,Business & Management,Grenoble Ecole de Management,False,0.0,4,346.0,,
649,"An Introduction to Sociolinguistics: Accents, Attitudes and Identity","Learn how sociolinguists explore the relationship between language and the expression of personal, social and cultural identity.",Language,University of York,True,59.0,4,21327.0,4.68018,Introductory level
650,"Reading James Joyce: Life, Place, Fiction","Explore the works of acclaimed 20th-century writer, James Joyce, his life, contexts, and his place in modern culture.",Literature,University of York,False,0.0,3,1414.0,,
651,Power in Crisis: Politics in the 21st Century,"Review contemporary political crises including climate change, migration, and terrorism, and their impacts on power dynamics.",Politics & Society,University of York,False,0.0,3,2479.0,,
652,Tackling Environmental Challenges for a Sustainable Future,Discover how environmental research can inform how we respond to and solve the major global environmental issues of today.,Nature & Environment,University of York,True,59.0,4,8744.0,4.70946,
653,"Preparing for a Practice-based PhD in Fine Art, Design, and Film","Expand your knowledge of practice-based research and PhDs in the arts, and make an informed decision in pursuing your doctorate.",Creative Arts & Media,Lucerne University of Applied Sciences and Arts,False,0.0,6,,,
654,Innovative Therapies and Personalised Medicine for Rare Diseases,Learn how recent advances in medicine research are transforming the treatment of rare diseases.,Healthcare & Medicine,Foundation for Rare Diseases,False,0.0,5,1141.0,,Intermediate level
655,Perioperative Medicine in Action,Explore perioperative medicine and how you can improve care for the high risk surgical patient. Join this RCoA endorsed course.,Healthcare & Medicine,UCL (University College London),True,79.0,4,48989.0,4.74274,Intermediate level
656,大学ミュージアムにおける創造的「空き地」の実践：コレクション・マネジメントへの新しいアプローチ,大学ミュージアムにおけるコミュニティや共有をめぐる実践を参考にしながら、コレクション・マネジメントへの新たなアプローチを見つけよう！,Language,Keio University,False,0.0,2,,,
657,Get Smart with Grass: Grazing Management and Animal Nutrition,"This course is aimed at farmers, smallholders, agri-advisors and horse owners interested in improving grazing management practice.",Nature & Environment,Aberystwyth University,False,0.0,4,343.0,,
658,Art and the Environment in Southeast Asia: Environment as Contested Space,"This course delves into 1970s Southeast Asia and uncovers powerful intersections of art, society, and the environment.",Creative Arts & Media,National Gallery Singapore,False,0.0,6,,,
659,The Science Behind Anti-Doping,"Discover the life-cycle of a sample collected for anti-doping processes within sport, and the science behind it.","Science, Engineering & Maths",King's College London,False,0.0,4,526.0,,Intermediate level
660,The Science Behind Forensic Science,Get an introduction to the science of forensic science and discover how it's applied in the real world.,"Science, Engineering & Maths",King's College London,True,79.0,4,13471.0,4.56452,
661,Renewable Energy Microgrid (REM): Advancing Energy Transition,Sustain the planet with Deakin's online course. Explore transformative energy solutions empowering sustainable futures.,"Science, Engineering & Maths",Deakin University,False,0.0,2,604.0,,
662,Palliative Care: Pain Management for your Patients,"Develop tools for assessing, managing, and treating pain to help ease distress for palliative care patients.",Healthcare & Medicine,University of Colorado,False,0.0,5,321.0,,
663,Tracing the History of the Italian Language: From Dante to the Present Day,"Trace the roots of Italian language that spans from Dante’s ""Inferno"", Bembo and their literary influence on the language.",Language,University of Padova,False,0.0,5,778.0,,Introductory level
664,TARGET Antibiotics – Prescribing in Primary Care,Helping primary care professionals to target the use of antibiotics to reduce antimicrobial resistance,Healthcare & Medicine,BSAC,False,0.0,5,6843.0,,Intermediate level
665,Palliative Care: Supporting Patients Living with Serious Illness,"Understand how serious illnesses affect emotional and spiritual wellbeing, and develop skills for work in palliative care.",Healthcare & Medicine,University of Colorado,False,0.0,5,,,
666,Palliative Care: Providing Psychosocial and Spiritual Support,Aid the emotional and spiritual well-being of patients living with serious illnesses through comprehensive palliative care.,Healthcare & Medicine,University of Colorado,False,0.0,5,,,Introductory level
667,An Introduction to Electronic Engineering,Prepare for further study and a career in the electronics sector by exploring electronic technology in context.,"Science, Engineering & Maths",UK Electronic Skills Foundation,False,0.0,3,,,
668,Contract Management: Building Relationships in Business,Learn about contract management and business relationships in a course backed by UK government & World Commerce & Contracting,Business & Management,University of Southampton,True,39.0,3,106716.0,4.65134,Introductory level
669,A Three-Step Guide to Equitable Makerspaces,Create an inclusive and equitable culture within your makerspace by including three simple steps into your practice.,Teaching,UCL (University College London),False,0.0,3,,,
670,Palliative Care: Easing Non-Pain Physical Symptoms,Explore the ways you can provide compassionate and comprehensive care for individuals facing serious or life-limiting illnesses.,Healthcare & Medicine,University of Colorado,False,0.0,3,,,
